ID,ppos,def,mf,st,foot,Age,RepGK,HeiGK,ClubNT,tpos,tup0,tup,tmid0,tmid,tbot0,tbot,otpos,oup0,oup,omid0,omi,obot0,obot,fav,favU,favF,loc,locH,locN,locA,rno,rno1,rno2,rnoGroup,rnoLS,rnoQF,rnoSF,rnoF,rko,comp,comLea,comCup,comECC,comQuali,comNTC,comFrie,SpecM,Imp,Importantness Game,IngSo,iLdbb,bb3,bb2o,bb2,bb1,d0,il1,il2,Min,Minf30,Minf3,Mins30,Mins3,Mint30,Mint3,Min900,Min90,Dec,GKSo,GKS,moveGK,notmovingGK,nmovGK,cjGrey,cjBlack,cjBlue,cjGreen,cjYellow,cjOrange,cjRed,la1,la2,la3,la4,la5,la6,lpbg,lGKd,tlpmon,Stlsbg,SlGKd,Solsbg,SR1,SRGK1,SR2,SRGK2,SR3,SRGK3,SR4,SRGK4,SR5,SRGK5,SR6,SRGK6,MP1,MPGK1,MP2,MPGK2,MP3,MPGK3,MP4,MPGK4,MP5,MP6,MPGK6,perc1,perc2,perc3,perc4,perc5,perc6,av_1,av_2,av_3,av_4,av_5,av_6,move,still,Choice,Player Name,Status
6,3,0,0,1,1,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,2,3,0,4,0,0,0,0,1,0,0,3,0,1,1,2,0,1,0,1,0,3,2,3,0,1,0,0,0,0,1,0,0,1,1,2,1,1,1,2,3,1,0,0,0,"6,46,55,172","6,68,20,586","3,78,78,788","3,91,47,414","3,30,18,868","3,41,24,727","1,68,56,492","17,42,10,451","24,22,36,025","25,03,48,928","18,43,87,618","19,05,63,077","12,06,89,655","1,24,73,176","15,90,90,909","16,44,19,138","15,56,60,377","16,08,73,712","3,98,63,326","4,11,98,417",0,"2,28,80,215","2,36,46,513","6,66,66,667",0,"13,33,33,333","0,2","13,33,33,333","46,66,66,667",1,1,1,1,1,1,1,0,4,Agüero,Goal
6,3,0,0,1,1,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,1,0,6,0,0,0,0,0,1,0,1,6,0,0,0,0,1,0,1,3,5,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,2,0,0,0,1,0,0,0,1,1,1,2,1,1,2,3,7,2,1,1,"6,46,55,172","6,29,41,275","3,78,78,788","3,68,74,687","3,30,18,868","3,21,43,595","1,68,56,492","16,40,96,555","24,22,36,025","23,58,14,766","18,43,87,618","1,79,49,982","12,06,89,655","11,74,90,381","15,90,90,909","15,48,73,684","15,56,60,377","1,51,53,409","3,98,63,326","3,88,06,618",0,"2,28,80,215","2,22,737",625,0,125,"0,25",125,"4,375",1,1,1,1,1,1,1,0,4,Agüero,Goal
6,3,0,0,1,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,2,3,0,4,0,0,0,0,1,0,0,1,1,2,0,1,0,1,0,1,0,3,2,0,1,2,1,0,0,0,0,0,0,1,1,1,2,1,1,2,1,3,0,0,0,"6,46,55,172","6,29,41,275","3,78,78,788","3,68,74,687","3,30,18,868","3,21,43,595","1,68,56,492","16,40,96,555","24,22,36,025","23,58,14,766","18,43,87,618","1,79,49,982","12,06,89,655","11,74,90,381","15,90,90,909","15,48,73,684","15,56,60,377","1,51,53,409","3,98,63,326","3,88,06,618",0,"2,28,80,215","2,22,737","5,88,23,529",0,"11,76,47,059","29,41,17,647","11,76,47,059","41,17,64,706",1,1,1,1,1,1,1,0,6,Agüero,Goal
6,3,0,0,1,1,6,1,7,0,1,1,2,0,1,0,1,2,0,1,1,2,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,4,0,0,0,0,1,0,0,2,1,2,0,1,0,1,0,1,0,3,2,3,0,1,0,0,0,0,0,0,0,1,1,1,1,1,2,2,1,1,0,0,0,"6,46,55,172","6,35,87,827","3,78,78,788","3,72,53,474","3,30,18,868","3,24,73,783","1,68,56,492","16,57,82,205","24,22,36,025","23,82,37,126","18,43,87,618","18,13,43,697","12,06,89,655","11,86,97,277","15,90,90,909","15,64,64,593","15,56,60,377","15,30,90,693","3,98,63,326","3,92,05,251",0,"2,28,80,215","2,25,02,502","5,55,55,556",0,"11,11,11,111","27,77,77,778","11,11,11,111","44,44,44,444",1,1,1,1,1,1,1,0,4,Agüero,Goal
6,3,0,0,1,1,6,1,7,0,1,1,2,0,1,0,1,1,1,2,0,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,5,0,0,0,0,0,1,0,3,0,1,1,2,0,1,0,1,0,3,2,3,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,3,1,0,0,0,"6,46,55,172","6,35,87,827","3,78,78,788","3,72,53,474","3,30,18,868","3,24,73,783","1,68,56,492","16,57,82,205","24,22,36,025","23,82,37,126","18,43,87,618","18,13,43,697","12,06,89,655","11,86,97,277","15,90,90,909","15,64,64,593","15,56,60,377","15,30,90,693","3,98,63,326","3,92,05,251",0,"2,28,80,215","2,25,02,502","5,26,31,579",0,"10,52,63,158","31,57,89,474","10,52,63,158","42,10,52,632",1,1,1,1,1,1,1,0,5,Agüero,Saved
6,3,0,0,1,1,6,1,7,0,1,1,2,0,1,0,1,2,0,1,1,2,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,5,0,0,0,0,0,1,0,5,0,1,0,1,1,2,0,1,0,3,2,1,0,1,0,0,0,0,0,0,0,1,1,1,1,2,1,1,3,1,0,0,0,"6,46,55,172","6,35,87,827","3,78,78,788","3,72,53,474","3,30,18,868","3,24,73,783","1,68,56,492","16,57,82,205","24,22,36,025","23,82,37,126","18,43,87,618","18,13,43,697","12,06,89,655","11,86,97,277","15,90,90,909","15,64,64,593","15,56,60,377","15,30,90,693","3,98,63,326","3,92,05,251",0,"2,28,80,215","2,25,02,502","0,05",0,"0,1","0,3","0,15","0,4",1,1,1,1,1,1,1,0,4,Agüero,Goal
6,3,0,0,1,1,6,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,1,2,3,0,4,0,0,0,0,1,0,0,2,1,2,0,1,0,1,0,1,0,3,2,2,0,1,0,0,0,1,0,0,0,1,1,1,2,1,1,2,3,2,0,0,0,"6,46,55,172","6,68,20,586","3,78,78,788","3,91,47,414","3,30,18,868","3,41,24,727","1,68,56,492","17,42,10,451","24,22,36,025","25,03,48,928","18,43,87,618","19,05,63,077","12,06,89,655","1,24,73,176","15,90,90,909","16,44,19,138","15,56,60,377","16,08,73,712","3,98,63,326","4,11,98,417",0,"2,28,80,215","2,36,46,513","4,76,19,048",0,"9,52,38,095","33,33,33,333","14,28,57,143","38,09,52,381",1,1,1,1,1,1,1,0,6,Agüero,Goal
6,3,0,0,1,1,6,0,16,0,1,1,2,0,1,0,1,2,0,1,1,2,0,1,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,5,0,0,0,0,0,1,0,5,0,1,0,1,1,2,0,1,0,2,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,2,2,3,3,0,0,0,"6,46,55,172","7,06,99,896","3,78,78,788","4,14,20,141","3,30,18,868","3,61,05,859","1,68,56,492","18,43,24,346","24,22,36,025","26,48,83,089","18,43,87,618","20,16,26,335","12,06,89,655","13,19,73,139","15,90,90,909","17,39,64,593","15,56,60,377","17,02,13,335","3,98,63,326","4,35,90,217",0,"2,28,80,215","2,50,19,326","4,54,54,545",0,"9,09,09,091","31,81,81,818","13,63,63,636","40,90,90,909",1,1,1,1,1,1,1,0,6,Agüero,Goal
6,3,0,0,1,1,6,1,12,0,1,1,2,0,1,0,1,2,0,1,1,2,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,4,0,0,0,0,1,0,0,1,1,2,0,1,0,1,0,1,0,3,2,0,1,2,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,1,0,0,0,"6,46,55,172","6,68,20,586","3,78,78,788","3,91,47,414","3,30,18,868","3,41,24,727","1,68,56,492","17,42,10,451","24,22,36,025","25,03,48,928","18,43,87,618","19,05,63,077","12,06,89,655","1,24,73,176","15,90,90,909","16,44,19,138","15,56,60,377","16,08,73,712","3,98,63,326","4,11,98,417",0,"2,28,80,215","2,36,46,513","4,34,78,261",0,"8,69,56,522","30,43,47,826","13,04,34,783","43,47,82,609",1,1,1,1,1,1,1,0,6,Agüero,Goal
6,3,0,0,1,1,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,4,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,1,3,4,0,2,0,1,1,0,0,0,0,6,0,1,0,1,1,2,0,1,0,3,2,0,1,2,1,0,0,0,0,0,0,1,1,1,1,1,2,2,2,1,0,0,0,"6,46,55,172","6,29,41,275","3,78,78,788","3,68,74,687","3,30,18,868","3,21,43,595","1,68,56,492","16,40,96,555","24,22,36,025","23,58,14,766","18,43,87,618","1,79,49,982","12,06,89,655","11,74,90,381","15,90,90,909","15,48,73,684","15,56,60,377","1,51,53,409","3,98,63,326","3,88,06,618",0,"2,28,80,215","2,22,737","4,16,66,667",0,"8,33,33,333","29,16,66,667",125,"45,83,33,333",1,1,1,1,1,1,1,0,4,Agüero,Saved
6,3,0,0,1,1,6,0,10,0,1,1,2,0,1,0,1,3,0,1,0,1,1,2,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,6,0,0,0,0,0,0,1,5,0,1,0,1,1,2,0,1,0,3,2,0,1,2,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,2,0,0,0,"6,46,55,172","6,55,27,482","3,78,78,788","3,83,89,838","3,30,18,868","3,34,64,349","1,68,56,492","17,08,39,152","24,22,36,025","24,55,04,207","18,43,87,618","18,68,75,325","12,06,89,655","12,23,17,967","15,90,90,909","1,61,23,732","15,56,60,377","15,77,60,505","3,98,63,326","4,04,01,151",0,"2,28,80,215","2,31,88,909","0,04",0,"0,08","0,32","0,12","0,44",1,1,1,1,1,1,1,0,4,Agüero,Goal
6,3,0,0,1,1,7,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,1,1,0,5,0,0,0,0,0,1,0,2,1,2,0,1,0,1,0,1,0,3,2,0,1,2,1,0,0,0,0,0,0,1,1,1,2,1,1,2,3,1,0,0,0,"6,46,55,172","5,97,08,517","3,78,78,788","3,49,80,747","3,30,18,868","3,04,92,651","1,68,56,492","15,56,68,309","24,22,36,025","22,37,02,965","18,43,87,618","1,70,28,044","12,06,89,655","11,14,55,898","15,90,90,909","14,69,19,138","15,56,60,377","14,37,51,071","3,98,63,326","3,68,13,452",0,"2,28,80,215","21,12,969","3,84,61,538",0,"7,69,23,077","34,61,53,846","11,53,84,615","42,30,76,923",1,1,1,1,1,1,1,0,6,Agüero,Goal
6,3,0,0,1,1,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,2,0,4,0,0,0,0,1,0,0,1,1,2,0,1,0,1,0,1,0,3,2,0,1,2,0,1,0,0,0,0,0,1,1,1,1,1,2,2,3,4,0,0,0,"6,46,55,172","6,35,87,827","3,78,78,788","3,72,53,474","3,30,18,868","3,24,73,783","1,68,56,492","16,57,82,205","24,22,36,025","23,82,37,126","18,43,87,618","18,13,43,697","12,06,89,655","11,86,97,277","15,90,90,909","15,64,64,593","15,56,60,377","15,30,90,693","3,98,63,326","3,92,05,251",0,"2,28,80,215","2,25,02,502","3,70,37,037",0,"7,40,74,074","33,33,33,333","11,11,11,111","44,44,44,444",1,1,1,1,1,1,1,0,6,Agüero,Goal
6,3,0,0,1,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,3,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,2,3,0,4,0,0,0,0,1,0,0,7,0,1,0,1,0,1,1,2,1,3,2,0,1,2,1,0,0,0,0,0,0,1,1,1,1,1,2,2,1,1,0,0,0,"6,46,55,172","6,03,55,069","3,78,78,788","3,53,59,535","3,30,18,868","30,82,284","1,68,56,492","15,73,53,958","24,22,36,025","22,61,25,325","18,43,87,618","17,21,24,316","12,06,89,655","11,26,62,795","15,90,90,909","14,85,10,047","15,56,60,377","14,53,07,674","3,98,63,326","3,72,12,085",0,"2,28,80,215","2,13,58,492","3,57,14,286",0,"7,14,28,571","32,14,28,571","10,71,42,857","46,42,85,714",1,1,1,1,1,1,1,0,6,Agüero,Goal
6,3,0,0,1,1,7,0,9,0,1,1,2,0,1,0,1,1,1,2,0,1,0,1,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,3,0,0,0,1,0,0,0,1,1,2,0,1,0,1,0,1,0,3,2,0,1,2,0,0,0,1,0,0,0,1,1,1,1,1,2,2,1,4,0,0,0,"6,46,55,172","6,48,80,931","3,78,78,788","38,01,105","3,30,18,868","3,31,34,161","1,68,56,492","16,91,53,503","24,22,36,025","24,30,81,847","18,43,87,618","18,50,31,449","12,06,89,655","1,21,11,107","15,90,90,909","15,96,46,411","15,56,60,377","15,62,03,901","3,98,63,326","4,00,02,518",0,"2,28,80,215","2,29,60,107","3,44,82,759",0,"6,89,65,517","31,03,44,828","10,34,48,276","48,27,58,621",1,1,1,1,1,1,1,0,4,Agüero,Goal
6,3,0,0,1,1,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,7,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,1,3,4,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,2,0,1,0,0,0,0,0,1,1,1,2,1,1,2,3,2,2,1,1,"6,46,55,172","6,68,20,586","3,78,78,788","3,91,47,414","3,30,18,868","3,41,24,727","1,68,56,492","17,42,10,451","24,22,36,025","25,03,48,928","18,43,87,618","19,05,63,077","12,06,89,655","1,24,73,176","15,90,90,909","16,44,19,138","15,56,60,377","16,08,73,712","3,98,63,326","4,11,98,417",0,"2,28,80,215","2,36,46,513","3,33,33,333",0,"6,66,66,667","33,33,33,333","0,1","46,66,66,667",1,1,1,1,1,1,1,0,6,Agüero,Goal
6,3,0,0,1,1,7,0,12,0,1,1,2,0,1,0,1,3,0,1,0,1,1,2,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,6,0,0,0,0,0,0,1,5,0,1,0,1,1,2,0,1,0,3,2,0,1,2,0,1,0,0,0,0,0,1,1,1,1,1,2,2,3,1,0,0,0,"6,46,55,172","6,68,20,586","3,78,78,788","3,91,47,414","3,30,18,868","3,41,24,727","1,68,56,492","17,42,10,451","24,22,36,025","25,03,48,928","18,43,87,618","19,05,63,077","12,06,89,655","1,24,73,176","15,90,90,909","16,44,19,138","15,56,60,377","16,08,73,712","3,98,63,326","4,11,98,417",0,"2,28,80,215","2,36,46,513","3,22,58,065",0,"6,45,16,129","32,25,80,645","9,67,74,194","48,38,70,968",1,1,1,1,1,1,1,0,6,Agüero,Missed
6,3,0,0,1,1,7,0,12,0,1,1,2,0,1,0,1,2,0,1,1,2,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,3,0,0,0,1,0,0,0,2,1,2,0,1,0,1,0,1,0,3,2,0,1,2,0,0,0,1,0,0,0,1,1,1,1,1,2,1,3,2,0,0,0,"6,46,55,172","6,68,20,586","3,78,78,788","3,91,47,414","3,30,18,868","3,41,24,727","1,68,56,492","17,42,10,451","24,22,36,025","25,03,48,928","18,43,87,618","19,05,63,077","12,06,89,655","1,24,73,176","15,90,90,909","16,44,19,138","15,56,60,377","16,08,73,712","3,98,63,326","4,11,98,417",0,"2,28,80,215","2,36,46,513","3,125",0,625,"3,125","9,375","0,5",1,1,1,1,1,1,1,0,6,Agüero,Goal
6,3,0,0,1,1,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,5,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,1,3,4,0,4,0,0,0,0,1,0,0,2,1,2,0,1,0,1,0,1,0,3,2,2,0,1,0,0,0,1,0,0,0,1,1,1,1,1,2,2,3,1,0,0,0,"6,46,55,172","6,42,34,379","3,78,78,788","3,76,32,262","3,30,18,868","3,28,03,972","1,68,56,492","16,74,67,854","24,22,36,025","24,06,59,487","18,43,87,618","18,31,87,573","12,06,89,655","11,99,04,174","15,90,90,909","15,80,55,502","15,56,60,377","15,46,47,297","3,98,63,326","3,96,03,884",0,"2,28,80,215","2,27,31,305","30,30,303",0,"6,06,06,061","30,30,30,303","9,09,09,091","51,51,51,515",1,1,1,1,1,1,1,0,6,Agüero,Missed
6,3,0,0,1,1,7,0,16,0,1,1,2,0,1,0,1,2,0,1,1,2,0,1,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,3,0,6,0,0,0,0,0,0,1,6,0,1,0,1,1,2,0,1,0,3,2,0,1,2,0,0,1,0,0,0,0,1,1,1,1,1,2,1,3,1,0,0,0,"6,46,55,172","7,06,99,896","3,78,78,788","4,14,20,141","3,30,18,868","3,61,05,859","1,68,56,492","18,43,24,346","24,22,36,025","26,48,83,089","18,43,87,618","20,16,26,335","12,06,89,655","13,19,73,139","15,90,90,909","17,39,64,593","15,56,60,377","17,02,13,335","3,98,63,326","4,35,90,217",0,"2,28,80,215","2,50,19,326","2,94,11,765",0,"5,88,23,529","29,41,17,647","8,82,35,294","52,94,11,765",1,1,1,1,1,1,1,0,4,Agüero,Goal
6,3,0,0,1,1,7,0,4,0,1,1,2,0,1,0,1,2,0,1,1,2,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,5,0,0,0,0,0,1,0,3,0,1,1,2,0,1,0,1,0,3,2,3,0,1,0,0,0,0,0,1,0,1,1,1,2,1,1,2,3,1,0,0,0,"6,46,55,172","6,16,48,172","3,78,78,788","3,61,17,111","3,30,18,868","3,14,83,217","1,68,56,492","16,07,25,257","24,22,36,025","23,09,70,046","18,43,87,618","17,58,12,068","12,06,89,655","11,50,76,588","15,90,90,909","15,16,91,866","15,56,60,377","14,84,20,882","3,98,63,326","3,80,09,351",0,"2,28,80,215","2,18,16,096","2,85,71,429",0,"5,71,42,857","31,42,85,714","8,57,14,286","51,42,85,714",1,1,1,1,1,1,1,0,1,Agüero,Goal
6,3,0,0,1,1,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,4,0,0,0,0,1,0,0,1,1,2,0,1,0,1,0,1,0,3,2,0,1,2,0,1,0,0,0,0,0,2,1,1,1,1,1,2,1,4,0,0,0,"6,46,55,172","6,35,87,827","3,78,78,788","3,72,53,474","3,30,18,868","3,24,73,783","1,68,56,492","16,57,82,205","24,22,36,025","23,82,37,126","18,43,87,618","18,13,43,697","12,06,89,655","11,86,97,277","15,90,90,909","15,64,64,593","15,56,60,377","15,30,90,693","3,98,63,326","3,92,05,251",0,"2,28,80,215","2,25,02,502","5,55,55,556",0,"5,55,55,556","30,55,55,556","8,33,33,333","0,5",1,1,1,1,1,1,1,0,4,Agüero,Goal
6,3,0,0,1,1,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,2,3,0,4,0,0,0,0,1,0,0,1,1,2,0,1,0,1,0,1,0,3,2,2,0,1,0,0,0,1,0,0,0,1,1,1,2,1,1,2,1,1,0,0,0,"6,46,55,172","61,00,162","3,78,78,788","3,57,38,323","3,30,18,868","3,11,53,029","1,68,56,492","15,90,39,608","24,22,36,025","22,85,47,685","18,43,87,618","17,39,68,192","12,06,89,655","11,38,69,691","15,90,90,909","15,01,00,957","15,56,60,377","14,68,64,278","3,98,63,326","3,76,10,718",0,"2,28,80,215","2,15,87,294","5,40,54,054",0,"5,40,54,054","32,43,24,324","8,10,81,081","48,64,86,486",1,1,1,1,1,1,1,0,4,Agüero,Saved
6,3,0,0,1,1,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,2,3,0,5,0,0,0,0,0,1,0,2,1,2,0,1,0,1,0,1,0,3,2,2,0,1,0,0,0,1,0,0,0,1,1,1,2,1,1,1,1,1,0,0,0,"6,46,55,172","61,00,162","3,78,78,788","3,57,38,323","3,30,18,868","3,11,53,029","1,68,56,492","15,90,39,608","24,22,36,025","22,85,47,685","18,43,87,618","17,39,68,192","12,06,89,655","11,38,69,691","15,90,90,909","15,01,00,957","15,56,60,377","14,68,64,278","3,98,63,326","3,76,10,718",0,"2,28,80,215","2,15,87,294","5,26,31,579",0,"5,26,31,579","34,21,05,263","7,89,47,368","47,36,84,211",1,1,1,1,1,1,1,0,2,Agüero,Missed
6,3,0,0,1,1,8,0,4,0,1,1,2,0,1,0,1,3,0,1,0,1,1,2,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,4,0,0,0,0,1,0,0,2,1,2,0,1,0,1,0,1,0,3,2,2,0,1,0,0,1,0,0,0,0,1,2,1,1,1,1,1,1,1,0,0,0,"6,46,55,172","6,16,48,172","3,78,78,788","3,61,17,111","3,30,18,868","3,14,83,217","1,68,56,492","16,07,25,257","24,22,36,025","23,09,70,046","18,43,87,618","17,58,12,068","12,06,89,655","11,50,76,588","15,90,90,909","15,16,91,866","15,56,60,377","14,84,20,882","3,98,63,326","3,80,09,351",0,"2,28,80,215","2,18,16,096","5,12,82,051","2,56,41,026","5,12,82,051","33,33,33,333","7,69,23,077","46,15,38,462",1,1,1,1,1,1,1,0,1,Agüero,Goal
6,3,0,0,1,1,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,2,3,0,5,0,0,0,0,0,1,0,2,1,2,0,1,0,1,0,1,0,3,2,0,1,2,1,0,0,0,0,0,0,2,1,1,1,1,1,2,3,1,0,0,0,"6,46,55,172","6,03,55,069","3,78,78,788","3,53,59,535","3,30,18,868","30,82,284","1,68,56,492","15,73,53,958","24,22,36,025","22,61,25,325","18,43,87,618","17,21,24,316","12,06,89,655","11,26,62,795","15,90,90,909","14,85,10,047","15,56,60,377","14,53,07,674","3,98,63,326","3,72,12,085",0,"2,28,80,215","2,13,58,492",75,25,"0,05",325,75,"0,45",1,1,1,1,1,1,1,0,6,Agüero,Goal
6,3,0,0,1,1,8,0,9,0,1,1,2,0,1,0,1,3,0,1,0,1,1,2,3,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,4,0,0,0,0,1,0,0,5,0,1,0,1,1,2,0,1,0,3,2,3,0,1,0,0,1,0,0,0,0,1,1,1,1,1,2,2,1,1,0,0,0,"6,46,55,172","6,48,80,931","3,78,78,788","38,01,105","3,30,18,868","3,31,34,161","1,68,56,492","16,91,53,503","24,22,36,025","24,30,81,847","18,43,87,618","18,50,31,449","12,06,89,655","1,21,11,107","15,90,90,909","15,96,46,411","15,56,60,377","15,62,03,901","3,98,63,326","4,00,02,518",0,"2,28,80,215","2,29,60,107","7,31,70,732","2,43,90,244","4,87,80,488","31,70,73,171","7,31,70,732","46,34,14,634",1,1,1,1,1,1,1,0,2,Agüero,Goal
6,3,0,0,1,1,8,0,16,0,1,1,2,0,1,0,1,1,1,2,0,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,3,0,0,0,1,0,0,0,5,0,1,0,1,1,2,0,1,0,3,2,0,1,2,0,0,0,1,0,0,0,1,2,1,1,1,1,2,3,1,0,0,0,"6,46,55,172","6,94,06,793","3,78,78,788","4,06,62,565","3,30,18,868","3,54,45,482","1,68,56,492","18,09,53,047","24,22,36,025","26,00,38,369","18,43,87,618","19,79,38,582","12,06,89,655","12,95,59,346","15,90,90,909","17,07,82,775","15,56,60,377","16,71,00,127","3,98,63,326","42,79,295",0,"2,28,80,215","2,45,61,722","7,14,28,571","4,76,19,048","4,76,19,048","3,09,52,381","7,14,28,571","45,23,80,952",1,1,1,1,1,1,1,0,6,Agüero,Saved
6,3,0,0,1,1,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,4,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,2,3,0,4,0,0,0,0,1,0,0,3,0,1,1,2,0,1,0,1,0,3,2,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,2,1,3,5,0,0,0,"6,46,55,172","7,00,53,344","3,78,78,788","4,10,41,353","3,30,18,868","35,77,567","1,68,56,492","18,26,38,697","24,22,36,025","26,24,60,729","18,43,87,618","19,97,82,458","12,06,89,655","13,07,66,243","15,90,90,909","17,23,73,684","15,56,60,377","16,86,56,731","3,98,63,326","4,31,91,584",0,"2,28,80,215","2,47,90,524","6,97,67,442","4,65,11,628","4,65,11,628","30,23,25,581","6,97,67,442","46,51,16,279",1,1,1,1,1,1,1,0,1,Agüero,Goal
6,3,0,0,1,1,8,0,12,0,1,1,2,0,1,0,1,3,0,1,0,1,1,2,3,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,3,0,0,0,1,0,0,0,5,0,1,0,1,1,2,0,1,0,3,2,0,1,2,0,0,0,1,0,0,0,2,1,1,1,1,1,2,3,2,0,0,0,"6,46,55,172","6,68,20,586","3,78,78,788","3,91,47,414","3,30,18,868","3,41,24,727","1,68,56,492","17,42,10,451","24,22,36,025","25,03,48,928","18,43,87,618","19,05,63,077","12,06,89,655","1,24,73,176","15,90,90,909","16,44,19,138","15,56,60,377","16,08,73,712","3,98,63,326","4,11,98,417",0,"2,28,80,215","2,36,46,513","9,09,09,091","4,54,54,545","4,54,54,545","29,54,54,545","6,81,81,818","45,45,45,455",1,1,1,1,1,1,1,0,1,Agüero,Goal
6,3,0,0,1,1,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,2,3,0,5,0,0,0,0,0,1,0,5,0,1,0,1,1,2,0,1,0,3,2,1,0,1,0,1,0,0,0,0,0,2,1,1,1,1,1,2,3,5,0,0,0,"6,46,55,172","6,48,80,931","3,78,78,788","38,01,105","3,30,18,868","3,31,34,161","1,68,56,492","16,91,53,503","24,22,36,025","24,30,81,847","18,43,87,618","18,50,31,449","12,06,89,655","1,21,11,107","15,90,90,909","15,96,46,411","15,56,60,377","15,62,03,901","3,98,63,326","4,00,02,518",0,"2,28,80,215","2,29,60,107","11,11,11,111","4,44,44,444","4,44,44,444","28,88,88,889","6,66,66,667","44,44,44,444",1,1,1,1,1,1,1,0,4,Agüero,Saved
